TimeStamp,"Symbol","Price","Change from the Close","Change from the Close","Volume Today","Volume Today","Relative Volume","Position in Range"
2026-03-24 12:32:52,"SFD","24.615","1.135","4.8339012","2397402","199.5585","10.352784","38.267319"
2026-03-24 12:32:52,"EL","71.88","-7.41","-9.3454408","9123189","196.12216","6.5338296","13.872925"
2026-03-24 12:32:52,"JHG","52.06","1.32","2.6014978","7991347","186.11866","6.3045532","31.2"
2026-03-24 12:32:52,"CRCL","102.605","-24.035","-18.978996","33170170","180.36366","3.446822","2.9924693"
2026-03-24 12:32:52,"FOUR","55.2375","11.2075","25.454236","2982507","149.37421","3.2483036","99.222035"
2026-03-24 12:32:52,"LUNR","17.8099","-2.5001","-12.3097","15807127","139.17706","3.0098982","21.064"
2026-03-24 12:32:52,"MICC","14.755","0.015","0.10176391","1904828","125.77398","2.525711","37.962963"
2026-03-24 12:32:52,"YOU","53.905","0.445","0.83239805","1804044","118.43185","2.7827277","35.27027"
2026-03-24 12:32:52,"ALM","15.045","-1.885","-11.134082","8119978","113.22234","2.9710868","25.617284"
2026-03-24 12:32:52,"CELH","36.76","-2.89","-7.2887768","6144484","109.72818","2.5372402","3.6821302"
2026-03-24 12:32:52,"COCO","53.73","-2.04","-3.6578806","1250846","97.948083","3.3807329","27.306273"
2026-03-24 12:32:52,"GLW","143.4","12.43","9.4907231","11838743","97.150951","1.8753491","86.220472"
2026-03-24 12:32:52,"JEF","40.7","1.15","2.9077118","3468160","94.71978","2.9444964","45.026178"
2026-03-24 12:32:52,"MOD","225.2058","13.735799","6.4953888","867325","93.340042","1.7721596","83.541489"
2026-03-24 12:32:52,"CNH","10.725","0.275","2.6315789","14140098","92.966251","2.7360261","90.857143"
2026-03-24 12:32:52,"COIN","183.3023","-17.317695","-8.6320883","10404171","91.965825","1.5519334","10.312003"
2026-03-24 12:32:52,"HUBS","240.245","-21.814998","-8.3244287","1123981","91.311677","1.4929597","20.878765"
2026-03-24 12:32:52,"BBVA","21.14","-0.3","-1.3992537","1890141","90.361145","1.8772287","89.130435"
2026-03-24 12:32:52,"TTD","22.305","-1.645","-6.868476","17318650","87.643974","1.8479229","31.818182"
2026-03-24 12:32:52,"FIG","21.78","-1.42","-6.1206897","10514759","86.409606","1.2579107","16.911765"
2026-03-24 12:32:52,"AXTI","68.9064","4.4664","6.9310987","9779124","85.401185","1.7429985","75.158774"
2026-03-24 12:32:52,"ZETA","16.57","-1.09","-6.1721404","4440460","82.58821","1.3660979","22.989318"
2026-03-24 12:32:52,"SRRK","41.715","-1.945","-4.4548786","1298937","81.790396","2.8878806","50.5"
2026-03-24 12:32:52,"FORM","106.21","9.01","9.2695473","970093","81.597218","1.7426532","97.093023"
2026-03-24 12:32:52,"PLTR","153.88","-6.96","-4.3272818","34294251","81.469697","1.3102563","20.817844"
2026-03-24 12:32:52,"TEAM","69.1","-5.31","-7.1361376","4625838","80.796063","1.3559506","32.240437"
2026-03-24 12:32:52,"SHOP","118.09","-3.01","-2.4855491","5738084","80.363521","0.88207511","77.411765"
2026-03-24 12:32:52,"DELL","172.75","8.1600037","4.9577762","7098311","80.353338","1.6627622","89.078822"
2026-03-24 12:32:52,"RELX","32.695","-1.115","-3.2978409","3226324","79.738121","1.3608561","19.42446"
2026-03-24 12:32:52,"ETSY","48.76","-3.73","-7.1061155","1875493","77.219646","1.4211233","30.964467"
2026-03-24 12:32:52,"KTOS","76.9075","-6.7825","-8.1043135","2490748","75.493912","1.3581919","18.512342"
2026-03-24 12:32:52,"AAOI","108.5213","12.7613","13.326337","9881259","75.249147","1.7003632","85.407511"
2026-03-24 12:32:52,"FRO","35.53","1.7","5.0251256","3259397","74.456323","1.4068193","91.875"
2026-03-24 12:32:52,"TSEM","177.44","5.3099951","3.0848748","2800860","72.787687","2.0452845","62.483131"
2026-03-24 12:32:52,"XPO","189.33","3.7299939","2.0096949","1040956","72.632557","1.4976648","69.040599"
2026-03-24 12:32:52,"CNM","49.62","1.21","2.4994836","2164616","72.212648","2.8887329","82.389937"
2026-03-24 12:32:52,"DOX","64.175","-0.925","-1.4208909","782089","72.028827","1.7239997","69.080553"
2026-03-24 12:32:52,"VG","17.085","1.285","8.1329114","28638001","69.969333","2.5304008","51.141553"
2026-03-24 12:32:52,"SMCI","21.565","-0.015","-0.069508804","37176821","69.738085","2.2558797","53.240741"
2026-03-24 12:32:52,"SAP","171.425","-6.7350037","-3.7803118","1902305","69.678643","1.3788234","63.864307"
2026-03-24 12:32:52,"MSFT","374.17","-8.83","-2.305483","20586199","69.343484","1.5294714","19.573643"
2026-03-24 12:32:52,"ABVX","113.07","-2.35","-2.0360423","763351","68.711182","1.9501694","48.05668"
2026-03-24 12:32:52,"BIPC","37.94","-0.92","-2.367473","849171","66.958444","3.2932928","28.638498"
2026-03-24 12:32:52,"APGE","73.62","-5.62","-7.0923776","798581","66.540432","2.5418364","24.240465"
2026-03-24 12:32:52,"GOOG","291.3","-7.719989","-2.5817635","11655710","66.34164","1.3919445","18.309859"
2026-03-24 12:32:52,"ONDS","10.685","-0.215","-1.9724771","60245928","65.856268","1.3058148","23.463687"
2026-03-24 12:32:52,"VNO","26.38","0.36","1.3835511","1837770","65.39767","2.6277469","92.682927"
2026-03-24 12:32:52,"LI","17.955","0.825","4.8161121","2867449","65.123901","2.1648201","70.085752"
2026-03-24 12:32:52,"PEG","80.83","1.01","1.265347","1914583","65.109336","2.7751964","96.011396"
2026-03-24 12:32:52,"BTU","39.09","3.7","10.454931","2622743","64.3073","2.3172076","93.065187"
2026-03-24 12:32:52,"FSLR","191.11","1.1900018","0.62658058","1062042","63.508775","1.0804146","72.480762"
2026-03-24 12:32:52,"UBS","37.085","-0.455","-1.2120405","1977124","63.507223","1.4441438","77.272727"
2026-03-24 12:32:52,"ZS","142.8","-9","-5.9288538","1542874","63.209019","1.1390078","9.3552465"
2026-03-24 12:32:52,"HOOD","70.675","-1.815","-2.5037936","15636112","62.941833","0.97403304","64.313065"
2026-03-24 12:32:52,"VIAV","35.6","1.99","5.9208569","3575693","62.742353","1.6731295","85.57047"
2026-03-24 12:32:52,"CNTA","27.32","1.38","5.3199692","747959","62.468806","2.1058292","91.880342"
2026-03-24 12:32:52,"BIP","35.5925","0.0325","0.091394826","784657","62.341159","2.1131676","94.999333"
2026-03-24 12:32:52,"APO","109.4","-1.05","-0.95065641","4199785","62.164553","1.6125256","90.210945"
2026-03-24 12:32:52,"PL","31.54","-2.28","-6.741573","11899492","62.135101","1.9979319","2.1505376"
2026-03-24 12:32:52,"HSBC","79.52","-0.31","-0.38832519","1414762","60.790548","1.1705926","87.951807"
2026-03-24 12:32:52,"SSNC","68.08","-3.19","-4.4759366","1745034","60.709483","2.2960903","23.72449"
2026-03-24 12:32:52,"HCC","94.94","8.45","9.7699156","523238","60.250056","1.8683616","96.547619"
2026-03-24 12:32:52,"GOOGL","294.225","-7.8349976","-2.5938547","15649772","60.136293","1.1687968","18.641695"
2026-03-24 12:32:52,"TOST","27.195","-0.365","-1.3243832","5504845","59.816625","1.113834","60.984848"
2026-03-24 12:32:52,"MMYT","40.95","0.28","0.68846816","889135","59.569703","1.0012462","97.222222"
2026-03-24 12:32:52,"CDNS","286.41","-6.109989","-2.0887424","1275549","59.340584","1.3894373","69.729529"
2026-03-24 12:32:52,"CLS","296.14","9.159989","3.1918561","912809","59.155347","1.0187647","77.972399"
2026-03-24 12:32:52,"TCOM","51.08","-0.24","-0.46765394","1285444","58.836986","0.82192404","68.235294"
2026-03-24 12:32:52,"ENB","54.885","0.725","1.3386263","2486449","58.643426","1.2589828","80.932203"
2026-03-24 12:32:52,"GMAB","25.71","0.03","0.11682243","806353","58.577779","1.0805113","89.0625"
2026-03-24 12:32:52,"SPG","181.4475","-0.042505493","-0.023420294","1102332","58.296407","2.5014169","74.900611"
2026-03-24 12:32:52,"ALNY","306.4","-0.26000366","-0.084785645","707814","57.229371","1.8439273","91.745602"
2026-03-24 12:32:52,"GLNG","54.225","1.425","2.6988636","2059334","57.116873","2.1595061","55.298013"
2026-03-24 12:32:52,"BLSH","37.7","-1.85","-4.6776233","779395","57.039657","1.0407797","43.771044"
2026-03-24 12:32:52,"NOW","106.48","-4.47","-4.0288418","8429078","57.00416","0.98237002","40.430108"
2026-03-24 12:32:52,"BP","44.735","1.165","2.6738582","12577945","56.879411","1.7679223","88.14433"
2026-03-24 12:32:52,"ODFL","187.46","-0.23999695","-0.12786199","1221941","55.52228","1.6486253","44.680851"
2026-03-24 12:32:52,"BSY","37.13","-1.1","-2.8773215","1375980","54.82785","1.3365384","34.027778"
2026-03-24 12:32:52,"MPC","245.55","13.020001","5.5992781","1778713","54.777751","2.037723","81.797367"
2026-03-24 12:32:52,"CDE","18.385","0.495","2.7669089","19057911","54.699567","1.8228048","82.967033"
2026-03-24 12:32:52,"CRWV","81.84","-0.12","-0.14641288","11646980","54.639388","0.99987943","39.545455"
2026-03-24 12:32:52,"AG","20.035","0.835","4.3489583","11867963","54.559221","1.0077363","78.021978"
2026-03-24 12:32:52,"TSLA","383.74","2.8899939","0.75882732","33466488","54.203639","1.109542","66.517457"
2026-03-24 12:32:52,"PDD","98.04","1.79","1.8597403","3772534","54.189909","1.3033589","57.020057"
2026-03-24 12:32:52,"CRK","21.34","0.14","0.66037736","1200599","54.149332","1.5005693","24.113475"
2026-03-24 12:32:52,"WULF","16.11","-0.08","-0.49413218","16310496","54.050096","0.97098762","47.04902"
2026-03-24 12:32:52,"INSM","141.005","-2.975","-2.0662592","1228402","54.000772","1.5939526","45.765766"
2026-03-24 12:32:52,"EQPT","20.53","0.19","0.93411996","899334","53.675431","2.2005892","73.015873"
2026-03-24 12:32:52,"ASTS","86.3","-2.12","-2.3976476","5921970","53.634552","0.98263602","54.416404"
2026-03-24 12:32:52,"CRH","107.24","2.82","2.7006321","3335147","53.082814","1.583934","93.962999"
2026-03-24 12:32:52,"CRWD","396.44","-16.869998","-4.0816815","1869559","52.981988","0.92742118","28.825271"
2026-03-24 12:32:52,"BE","143.325","1.995","1.4115899","5352828","52.899809","1.0782695","77.527406"
2026-03-24 12:32:52,"MU","394.255","-10.095006","-2.496601","24868545","52.509373","1.2941304","27.582714"
