TimeStamp,"Symbol","Price","Change from the Close","Change from the Close","Volume Today","Volume Today","Relative Volume","Position in Range"
2026-03-13 18:41:11,"INDV","30.59","-0.27","-0.87491899","13297322","431.83414","9.9390323","7.0175439"
2026-03-13 18:41:11,"ADBE","249.5","-20.279999","-7.5172358","17406352","317.50218","3.9262903","24.528302"
2026-03-13 18:41:11,"IR","82.13","0.96","1.182703","8086947","286.56031","2.5479238","96.734694"
2026-03-13 18:41:11,"MIR","18.5848","-1.4552","-7.261477","8148249","281.853","3.3075542","-1.3475936"
2026-03-13 18:41:11,"RBRK","52.85","-1.17","-2.1658645","9708084","261.18147","3.2734512","10.11236"
2026-03-13 18:41:11,"PONY","11.5902","-0.6998","-5.6940602","8785875","257.76716","3.3182519","14.929825"
2026-03-13 18:41:11,"PEGA","41.63","-0.87","-2.0470588","5330928","251.53848","2.5737435","32.58427"
2026-03-13 18:41:11,"BRKR","33.76","-1.29","-3.6804565","4429326","246.29287","2.7598594","12.219959"
2026-03-13 18:41:11,"FOXA","57.43","-0.31","-0.5368895","9568953","244.62777","3.2080793","26.834611"
2026-03-13 18:41:11,"VTR","86.56","0.36","0.41763341","6807442","241.23159","4.1540936","28.695652"
2026-03-13 18:41:11,"MUR","36.8201","2.1001","6.0486751","6362171","226.97477","3.4636293","97.176678"
2026-03-13 18:41:11,"ALH","19.75","0.69","3.6201469","1980952","226.09452","4.183787","69.421488"
2026-03-13 18:41:11,"TTAN","70.61","-5.04","-6.6622604","3284684","225.10077","2.5315425","31.241473"
2026-03-13 18:41:11,"S","14.36","0.58","4.2089985","18194222","204.62247","2.7345521","84.033613"
2026-03-13 18:41:11,"FOX","52.08","-0.4","-0.76219512","3508434","203.65772","2.7007378","32.600733"
2026-03-13 18:41:11,"TERN","47.5","3.26","7.3688969","4243567","202.72537","3.1579469","90.163934"
2026-03-13 18:41:11,"BGC","9.57","0.33","3.5714286","4989425","202.6406","3.0368124","94.736842"
2026-03-13 18:41:11,"USFD","94.63","2.02","2.1811899","4552211","202.01432","2.178939","96.638655"
2026-03-13 18:41:11,"BMNR","20.6504","0.1004","0.48856448","80720211","193.18466","2.2109326","7.0660793"
2026-03-13 18:41:11,"LW","40.86","0.41","1.013597","4936348","189.46363","2.9300929","73.658537"
2026-03-13 18:41:11,"ARWR","54.6","-0.41","-0.74531903","4477146","184.78277","2.8573217","22.745098"
2026-03-13 18:41:11,"HXL","79.09","-3.56","-4.30732","2513242","182.51443","2.6041881","33.997155"
2026-03-13 18:41:11,"BEPC","39.82","-0.82","-2.0177165","2265967","179.46818","2.7135834","29.0625"
2026-03-13 18:41:11,"TOL","136.02","-2","-1.4490654","2028174","176.68221","2.4104382","-7.5083244"
2026-03-13 18:41:11,"SYM","49.1813","-1.3987","-2.7653223","2192128","172.38251","1.411396","10.031659"
2026-03-13 18:41:11,"CCJ","107.68","-7.62","-6.6088465","6618890","169.74742","1.8812093","23.488168"
2026-03-13 18:41:11,"KNX","50.83","-1.18","-2.2687945","5082008","166.18574","2.2208302","-31.740614"
2026-03-13 18:41:11,"HIG","132.93","-1.48","-1.1011085","3002119","165.04082","3.0798608","11.142061"
2026-03-13 18:41:11,"XP","18.07","0.01","0.055370986","10476510","163.27308","1.853236","1.4171288"
2026-03-13 18:41:11,"MOS","29.5049","-1.8551","-5.9154974","18706800","161.85835","2.9912664","17.68869"
2026-03-13 18:41:11,"OR","39.9","-2.15","-5.1129608","1732693","160.51286","1.8704861","19.341564"
2026-03-13 18:41:11,"DLTR","107","-4.7","-4.2076992","4429481","158.81872","2.5397017","2.8764805"
2026-03-13 18:41:11,"FWONK","83.61","-1.58","-1.8546778","4450033","158.54087","2.5725098","10.90535"
2026-03-13 18:41:11,"IP","37.25","1.6","4.4880785","8715817","157.81844","1.6706149","37.724551"
2026-03-13 18:41:11,"KRG","25.14","-0.2","-0.78926598","2725500","157.36307","2.3311469","40.178571"
2026-03-13 18:41:11,"BKR","54.5","-1.4","-2.5044723","17460026","155.83122","2.6562986","21.609077"
2026-03-13 18:41:11,"FLY","23.231","0.001","0.0043047783","5603846","155.6918","2.195221","-4.9502475"
2026-03-13 18:41:11,"SN","100.04","-1.64","-1.6129032","3263485","153.79361","2.597185","13.077679"
2026-03-13 18:41:11,"CGAU","17.72","-0.82","-4.4228695","2238849","153.09971","1.380831","24.210526"
2026-03-13 18:41:11,"CAG","16.6035","0.4335","2.6808905","20226698","152.53567","1.9090194","49.711538"
2026-03-13 18:41:11,"KBH","52.95","-0.19","-0.3575461","1460087","152.34345","2.2869246","12.8125"
2026-03-13 18:41:11,"LTH","26.3","0.56","2.1756022","4233625","152.19007","2.2998207","70.238095"
2026-03-13 18:41:11,"CIFR","14.07","0.36","2.6258206","37026184","151.7645","1.4272029","9.5469123"
2026-03-13 18:41:11,"CRBG","23.49","0.66","2.890933","6010150","151.73345","2.1331598","64.285714"
2026-03-13 18:41:11,"ARMK","40","0.01","0.025006252","3442864","150.97513","1.3161389","6.8027211"
2026-03-13 18:41:11,"GPGI","16.4","-1.15","-6.5527066","7129823","150.96135","2.8347021","-0.66445183"
2026-03-13 18:41:11,"ACM","91.1","1.3","1.4476615","1575146","150.62905","1.4934229","69.2"
2026-03-13 18:41:11,"MSI","469.88","7.2499951","1.567126","1537232","148.82565","2.1212563","37.591241"
2026-03-13 18:41:11,"TPG","40.39","1.33","3.4050179","6241274","148.55574","1.6584652","88.495575"
2026-03-13 18:41:11,"LEN","94.97","2.43","2.6258915","4498192","147.9355","2.3726343","45.003256"
2026-03-13 18:41:11,"ISRG","471.99","-7.279989","-1.5189745","2490043","147.39032","1.8582369","56.685575"
2026-03-13 18:41:11,"SOLV","66.5","0.38","0.57471264","2051004","145.47139","2.879475","27.80083"
2026-03-13 18:41:11,"AAP","51.73","-0.93","-1.7660463","2175982","145.25585","1.6013809","30.831643"
2026-03-13 18:41:11,"GLXY","22.2525","1.6225","7.8647601","7055283","144.96015","1.3031356","84.375"
2026-03-13 18:41:11,"STE","214.57","2.2199939","1.0454409","1478298","144.82497","2.7101014","61.225849"
2026-03-13 18:41:11,"TMO","463.5","-12.390015","-2.6035458","3018626","142.96778","1.8067091","-1.744523"
2026-03-13 18:41:11,"IAG","19.81","-1.57","-7.3433115","10277639","142.89383","1.3561263","12.383901"
2026-03-13 18:41:11,"PTEN","10.2903","0.4403","4.4700508","16892941","141.86773","2.0679199","87.936306"
2026-03-13 18:41:11,"OLLI","109.3","4.43","4.2242777","2066055","139.53156","2.6913217","62.458472"
2026-03-13 18:41:11,"GH","86.01","1.99","2.3684837","2443969","139.43562","1.7824787","35.428571"
2026-03-13 18:41:11,"AU","94.28","-10.42","-9.9522445","4103419","138.42484","1.7786417","1.2121212"
2026-03-13 18:41:11,"DVA","150.13","-2.93","-1.914282","1271440","137.82547","1.553344","52.604167"
2026-03-13 18:41:11,"MARA","9.31","0.55","6.2785388","73339040","137.7336","1.6844804","19.553073"
2026-03-13 18:41:11,"FE","51.05","0.23","0.45257773","5545293","137.63598","1.8067104","11.392405"
2026-03-13 18:41:11,"REXR","34.41","-0.45","-1.2908778","3787450","136.55333","2.2146279","-2.7272727"
2026-03-13 18:41:11,"DKS","192.2385","-5.3615061","-2.7133127","2126186","136.51835","2.56845","28.914163"
2026-03-13 18:41:11,"ELF","73.2","0.62","0.85422982","3013208","135.57741","1.5857128","34.06326"
2026-03-13 18:41:11,"NVST","24.61","-0.83","-3.2625786","3279968","135.34091","1.3220448","23.417722"
2026-03-13 18:41:11,"XPEV","19.9888","0.0088","0.044044044","11083850","135.1045","2.2010405","3.6862745"
2026-03-13 18:41:11,"KEY","19.0958","-0.1242","-0.64620187","23402667","134.27443","1.7765926","39.96875"
2026-03-13 18:41:11,"ALGN","163.91","-3.0099982","-1.803258","1886449","133.83627","2.3667413","27.600671"
2026-03-13 18:41:11,"LKQ","29.65","-0.1","-0.33613445","2822859","133.23713","1.8691039","83.783784"
2026-03-13 18:41:11,"FBP","20.55","-0.29","-1.3915547","2360608","133.10779","2.4995479","21.167883"
2026-03-13 18:41:11,"KLAR","15.67","1.05","7.1819425","9310423","132.51592","1.4495364","29.19708"
2026-03-13 18:41:11,"QXO","19.64","0.14","0.71794872","8325142","132.50996","1.6250756","35.333333"
2026-03-13 18:41:11,"ARIS","18.6649","-0.5951","-3.0898235","1875950","132.1989","1.650439","9.0452675"
2026-03-13 18:41:11,"ALKS","27.76","0.12","0.4341534","2896670","131.98941","2.2282608","37.634409"
2026-03-13 18:41:11,"OTF","11.8426","0.4626","4.0650264","3078014","131.74625","1.4694414","100.72222"
2026-03-13 18:41:11,"RMD","230.05","-2.3600037","-1.0154484","1340756","131.21203","1.6070893","-2.862254"
2026-03-13 18:41:11,"SOBO","33.73","0.67","2.0266183","1364132","130.41515","2.3629435","124"
2026-03-13 18:41:11,"THC","231.8","7.0700043","3.1459994","1263648","130.40057","1.7252156","128.38605"
2026-03-13 18:41:11,"GEHC","70.59","0.26","0.36968577","4497540","130.04045","1.9249303","44.791667"
2026-03-13 18:41:11,"BNL","19.31","0.06","0.31168831","2345110","129.72205","2.0874145","27.586207"
2026-03-13 18:41:11,"JBHT","199.32","-1.8100049","-0.89991788","1198489","129.22801","1.7604696","-17.460317"
2026-03-13 18:41:11,"MTH","63.08","0.3","0.47785919","1108970","128.81699","1.7160768","23.938224"
2026-03-13 18:41:11,"SMG","60.96","1.31","2.1961442","1098507","128.75367","1.7772951","87.596899"
2026-03-13 18:41:11,"MEOH","53.04","-5.02","-8.646228","2101518","128.5476","3.1671929","23.580034"
2026-03-13 18:41:11,"CNH","10.61","-0.14","-1.3023256","15649486","128.21058","1.4790662","38.823529"
2026-03-13 18:41:11,"ETN","355.25","6.6099854","1.8959342","3581912","128.0936","1.6304689","61.707805"
2026-03-13 18:41:11,"EMBJ","55.97","-0.71","-1.2526464","2220781","127.93298","2.3141476","27.667984"
2026-03-13 18:41:11,"WMS","136.6","-2.43","-1.7478242","1211240","127.11799","2.3441117","-2.5906736"
2026-03-13 18:41:11,"GME","23.57","-0.86","-3.520262","6399396","126.97141","1.1723567","5.6451613"
2026-03-13 18:41:11,"CTVA","79.21","-0.54","-0.67711599","5153051","126.9625","2.0372453","43.685121"
2026-03-13 18:41:11,"HSBC","78.5","-3.66","-4.4547225","2936343","126.93616","1.3889624","22.54902"
2026-03-13 18:41:11,"VMC","265.25","1.4400024","0.54584832","2019079","126.91075","2.0952975","31.711409"
2026-03-13 18:41:11,"GBDC","12.05","-0.08","-0.65952185","4156759","126.80209","1.4654277","87.5"
2026-03-13 18:41:11,"PSN","54.95","-1.86","-3.2740715","1463037","125.84745","1.7790452","11.211573"
2026-03-13 18:41:11,"FPS","31.11","-0.94","-2.9329173","3149507","125.54744","0.88845819","17.769376"
2026-03-13 18:41:11,"DNTH","77.76","-2.56","-3.187251","2300935","125.50482","2.8117447","25.454545"
2026-03-13 18:41:11,"BETA","16.77","-0.34","-1.987142","1861506","125.4123","1.8508415","22.017409"
