TimeStamp,"Symbol","Price","Change from the Close","Change from the Close","Volume Today","Volume Today","Relative Volume","Position in Range"
2026-04-22 08:30:18,"FBP","24.21","0.17","0.70715474","385122","25.855409","1",""
2026-04-22 08:30:18,"CUZ","25.01","0.39","1.584078","358937","17.406306","1",""
2026-04-22 08:30:18,"SONY","21.04","0.26","1.2512031","607595","14.551117","1",""
2026-04-22 08:30:18,"VRT","309.4","-3.0400024","-0.97298759","754797","14.191907","1",""
2026-04-22 08:30:18,"NVTS","16.96","1.63","10.632746","3708633","11.613538","1",""
2026-04-22 08:30:18,"DUK","125.93","0.26","0.20689106","323412","10.533262","1",""
2026-04-22 08:30:18,"BA","227.88","8.7199963","3.9788265","552448","9.563624","1",""
2026-04-22 08:30:18,"NKTR","95.75","-2.41","-2.4551752","88829","7.910572","1",""
2026-04-22 08:30:18,"WELL","205","-1.3899994","-0.67348195","204689","7.7364711","1",""
2026-04-22 08:30:18,"ASTS","85.7","5.69","7.111611","1425942","7.3178704","1",""
2026-04-22 08:30:18,"ZION","62.02","0","0","118963","7.1766401","1",""
2026-04-22 08:30:18,"SGHC","12.73","0.33","2.6612903","304195","7.1460537","1",""
2026-04-22 08:30:18,"VECO","50.31","2.48","5.1850303","95341","7.0982925","1",""
2026-04-22 08:30:18,"BABA","136.83","1.45","1.0710592","778399","6.9346766","1",""
2026-04-22 08:30:18,"TFX","137.4697","12.7197","10.196152","61916","6.9271373","1",""
2026-04-22 08:30:18,"BILI","22.98","-0.39","-1.6688062","144358","6.2686916","1",""
2026-04-22 08:30:18,"T","25.38","-0.5","-1.9319938","2231463","5.7368559","1",""
2026-04-22 08:30:18,"MSTR","174.99","11.019999","6.7207408","1151276","5.5813429","1",""
2026-04-22 08:30:18,"ABBV","205.78","0.66000488","0.32176526","312993","5.0579504","1",""
2026-04-22 08:30:18,"AU","101.41","0.96","0.95569935","106662","4.949476","1",""
2026-04-22 08:30:18,"XPEV","17.06","-0.15","-0.87158629","268691","4.9196344","1",""
2026-04-22 08:30:18,"MXL","34.1","0.4","1.1869436","115981","3.8418985","1",""
2026-04-22 08:30:18,"AXTI","79.99","5.02","6.6960117","512592","3.768365","1",""
2026-04-22 08:30:18,"CRCL","100.39","4.37","4.5511352","461506","3.7048612","1",""
2026-04-22 08:30:18,"EDU","55.66","-0.7","-1.2420156","34353","3.5387336","1",""
2026-04-22 08:30:18,"BSX","59.7","0.18","0.30241935","513022","3.5341377","1",""
2026-04-22 08:30:18,"INFQ","15.55","0.54","3.5976016","452684","3.4446323","1",""
2026-04-22 08:30:18,"IREN","46.94","1.77","3.91853","1204799","3.3838013","1",""
2026-04-22 08:30:18,"SMR","12.1398","0.4698","4.0257069","1353935","3.2860223","1",""
2026-04-22 08:30:18,"AVAV","217.9248","7.8547927","3.739131","41299","3.225013","1",""
2026-04-22 08:30:18,"ONDS","11.299","0.429","3.9466421","1726317","3.0294585","1",""
2026-04-22 08:30:18,"COIN","204.5904","8.6404031","4.4094938","334415","3.0220655","1",""
2026-04-22 08:30:18,"BMNR","22.84","1.13","5.2049747","1338574","3.0214343","1",""
2026-04-22 08:30:18,"BTI","55.66","0.83","1.5137698","116175","2.9357175","1",""
2026-04-22 08:30:18,"YSS","42.5501","1.2001","2.9022975","92448","2.9110439","1",""
2026-04-22 08:30:18,"PM","158.0374","4.7874","3.1239152","130414","2.8371624","1",""
2026-04-22 08:30:18,"CMCSA","29.1","0.05","0.17211704","676020","2.8126895","1",""
2026-04-22 08:30:18,"GOOGL","337.62","5.3299915","1.604018","653456","2.7691518","1",""
2026-04-22 08:30:18,"ORCL","187.37","6.2000018","3.4222012","1027457","2.6539405","1",""
2026-04-22 08:30:18,"LMND","67.97","1.91","2.8913109","43165","2.590473","1",""
2026-04-22 08:30:18,"NVO","39.19","-0.23","-0.58346017","396730","2.586974","1",""
2026-04-22 08:30:18,"XOM","148","-0.36","-0.24265301","532069","2.5446436","1",""
2026-04-22 08:30:18,"BHP","79.71","2.02","2.6000772","67138","2.4714809","1",""
2026-04-22 08:30:18,"ALAB","199.29","7.3199988","3.8130951","163390","2.4646135","1",""
2026-04-22 08:30:18,"USAR","24.1","1.25","5.4704595","420414","2.4528696","1",""
2026-04-22 08:30:18,"PRU","93","-3.45","-3.5769829","54651","2.3996933","1",""
2026-04-22 08:30:18,"GMAB","28.11","1.05","3.8802661","45098","2.3414578","1",""
2026-04-22 08:30:18,"OKLO","65.03","2.42","3.8651973","327396","2.315575","1",""
2026-04-22 08:30:18,"MARA","11.7599","0.5299","4.7186109","1073640","2.3125633","1",""
2026-04-22 08:30:18,"JOBY","9.2","0.23","2.5641026","467263","2.2921409","1",""
2026-04-22 08:30:18,"APH","151.19","-0.74","-0.48706641","161920","2.1990069","1",""
2026-04-22 08:30:18,"POWI","70.67","3.3","4.8983227","18971","2.1978137","1",""
2026-04-22 08:30:18,"SAP","175.64","-0.80000244","-0.4534133","90991","2.1972282","1",""
2026-04-22 08:30:18,"NOK","10.39","-0.01","-0.096153846","1823223","2.1254711","1",""
2026-04-22 08:30:18,"ADBE","254.98","7.8000073","3.1555982","116450","2.0662576","1",""
2026-04-22 08:30:18,"AMD","291.8","7.3100098","2.5695139","675776","1.9504864","1",""
2026-04-22 08:30:18,"TCOM","54.1706","-0.4794","-0.87721866","56251","1.9454966","1",""
2026-04-22 08:30:18,"GTLB","22.7801","0.6301","2.8446953","138117","1.9386613","1",""
2026-04-22 08:30:18,"RKLB","89.7","3.06","3.531856","482719","1.9285585","1",""
